title,artist,average characters,uniqueness,num long words,im,like,na,got,oh,know,dont,love,get,go,baby,let,girl,make,wan,yeah,want,youre,cause,see,one,cant,gon,say,aint,time,never,right,take,way
dont tell em,jeremih featuring yg,4.15517241379,0.275862068966,0.0,0.0,0.00862068965517,0.0344827586207,0.00215517241379,0.0323275862069,0.00431034482759,0.0129310344828,0.127155172414,0.0,0.00215517241379,0.0,0.00215517241379,0.00215517241379,0.0215517241379,0.0,0.00215517241379,0.0,0.00215517241379,0.0,0.00215517241379,0.0,0.0,0.0,0.00215517241379,0.00431034482759,0.0301724137931,0.0,0.0,0.0387931034483,0.00431034482759,0.0
show me,kid ink featuring chris brown,4.60174418605,0.316860465116,0.0,0.0,0.0,0.00581395348837,0.0,0.0348837209302,0.0,0.0610465116279,0.0581395348837,0.0,0.00581395348837,0.0116279069767,0.0290697674419,0.0145348837209,0.0232558139535,0.00872093023256,0.0,0.0145348837209,0.0,0.0,0.0290697674419,0.00581395348837,0.0,0.0145348837209,0.00290697674419,0.0,0.0145348837209,0.00290697674419,0.0,0.0377906976744,0.0,0.0
not a bad thing,justin timberlake,4.44655581948,0.323040380048,0.0,0.0,0.0,0.0190023752969,0.00237529691211,0.0,0.0,0.0261282660333,0.0142517814727,0.0332541567696,0.0,0.0,0.00475059382423,0.00237529691211,0.0,0.00475059382423,0.00237529691211,0.0,0.00237529691211,0.00950118764846,0.0142517814727,0.00475059382423,0.0190023752969,0.00475059382423,0.0,0.0,0.0,0.0190023752969,0.0,0.00950118764846,0.0,0.00475059382423
aint it fun,paramore,4.48430493274,0.260089686099,0.0,0.0,0.0,0.0,0.0179372197309,0.0,0.0,0.0,0.067264573991,0.0,0.00448430493274,0.0538116591928,0.00448430493274,0.0,0.0,0.0,0.0,0.0,0.00896860986547,0.0807174887892,0.0493273542601,0.00448430493274,0.0179372197309,0.00896860986547,0.0179372197309,0.0,0.0717488789238,0.00448430493274,0.0,0.0,0.0,0.0
the man,aloe blacc,4.36896551724,0.296551724138,0.0,0.0,0.151724137931,0.0,0.0,0.00689655172414,0.0,0.00344827586207,0.0,0.00344827586207,0.0,0.0379310344828,0.0,0.0,0.0172413793103,0.0,0.0,0.0310344827586,0.0,0.0,0.00344827586207,0.0,0.0,0.0,0.0,0.0,0.00344827586207,0.00689655172414,0.0,0.0,0.0,0.0
this is how we roll,florida georgia line featuring luke bryan,5.14285714286,0.658385093168,0.0,0.0,0.0,0.00621118012422,0.00621118012422,0.00621118012422,0.00621118012422,0.00621118012422,0.0,0.0124223602484,0.00621118012422,0.0,0.0372670807453,0.00621118012422,0.0,0.0,0.00621118012422,0.0372670807453,0.0,0.0,0.0,0.00621118012422,0.00621118012422,0.0,0.0,0.0,0.0,0.0,0.0,0.00621118012422,0.0124223602484,0.0
classic,mkto,5.02542372881,0.470338983051,0.0,0.0,0.0127118644068,0.0889830508475,0.021186440678,0.00423728813559,0.0,0.0,0.00423728813559,0.0,0.00847457627119,0.0,0.0508474576271,0.0169491525424,0.0127118644068,0.00847457627119,0.021186440678,0.0,0.0,0.0635593220339,0.0,0.0,0.0127118644068,0.0,0.0,0.0,0.0,0.0127118644068,0.00847457627119,0.0,0.0,0.0127118644068
a sky full of stars,coldplay,4.65979381443,0.474226804124,0.0,0.0,0.020618556701,0.0,0.0103092783505,0.0,0.0,0.0,0.0412371134021,0.0,0.020618556701,0.020618556701,0.0,0.0,0.0,0.0,0.0,0.0,0.0103092783505,0.0618556701031,0.113402061856,0.0309278350515,0.0,0.0,0.0103092783505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dont,ed sheeran,4.68115942029,0.565217391304,0.0,0.0,0.0144927536232,0.00724637681159,0.0289855072464,0.0,0.0,0.054347826087,0.054347826087,0.0326086956522,0.0036231884058,0.0036231884058,0.00724637681159,0.0,0.0036231884058,0.0036231884058,0.0289855072464,0.0,0.0144927536232,0.0,0.0,0.0036231884058,0.0,0.0,0.0,0.0,0.0,0.00724637681159,0.0217391304348,0.00724637681159,0.0217391304348,0.018115942029
na na,trey songz,4.53870967742,0.248387096774,0.0,0.0,0.0290322580645,0.0225806451613,0.0,0.0129032258065,0.0322580645161,0.00645161290323,0.0,0.00645161290323,0.00967741935484,0.0,0.00645161290323,0.00322580645161,0.00967741935484,0.00322580645161,0.0,0.0387096774194,0.0,0.0258064516129,0.0,0.0,0.00967741935484,0.0,0.00645161290323,0.0354838709677,0.00322580645161,0.00322580645161,0.00322580645161,0.00645161290323,0.0,0.0
hot boy,bobby shmurda,4.12334801762,0.656387665198,0.0,0.0,0.0176211453744,0.0220264317181,0.0,0.0176211453744,0.0,0.0,0.0,0.00440528634361,0.0176211453744,0.0176211453744,0.0,0.0132158590308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220264317181,0.0,0.00440528634361,0.0,0.00440528634361,0.0,0.0,0.00881057268722
sing,ed sheeran,4.39495798319,0.554621848739,0.0,0.0,0.0168067226891,0.0,0.0126050420168,0.00420168067227,0.113445378151,0.0294117647059,0.0126050420168,0.0210084033613,0.0168067226891,0.00420168067227,0.0,0.0168067226891,0.0,0.0,0.00840336134454,0.0,0.00420168067227,0.0168067226891,0.0,0.0,0.00840336134454,0.0,0.00420168067227,0.00840336134454,0.0,0.00420168067227,0.0,0.0,0.00840336134454,0.0
my hitta,yg featuring jeezy and rich homie quan,4.95275590551,0.364829396325,0.0,0.0,0.0262467191601,0.00787401574803,0.00262467191601,0.0236220472441,0.0,0.00787401574803,0.00524934383202,0.00524934383202,0.00787401574803,0.00262467191601,0.0,0.0,0.0,0.0,0.00262467191601,0.00524934383202,0.00262467191601,0.0,0.00787401574803,0.00524934383202,0.0,0.0,0.0,0.0,0.0236220472441,0.0,0.0,0.00787401574803,0.00262467191601,0.00262467191601
cool kids,echosmith,4.53416149068,0.329192546584,0.0,0.0,0.0,0.111801242236,0.0,0.0124223602484,0.0,0.00621118012422,0.00621118012422,0.0,0.0124223602484,0.0,0.0,0.0,0.0,0.0,0.0,0.0124223602484,0.0,0.0,0.0372670807453,0.0186335403727,0.0,0.00621118012422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hey brother,avicii,5.21951219512,0.426829268293,0.0,0.0,0.0121951219512,0.0,0.0,0.0,0.0731707317073,0.0121951219512,0.0,0.0243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trumpets,jason derulo,4.45177664975,0.248730964467,0.0,0.0,0.0,0.0,0.0,0.0,0.0355329949239,0.0,0.0,0.0,0.0253807106599,0.0862944162437,0.0,0.0,0.010152284264,0.0,0.0,0.0355329949239,0.0,0.0203045685279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406091370558,0.0,0.0,0.0,0.0
animals,maroon 5,4.77697841727,0.280575539568,0.0,0.0,0.0251798561151,0.0791366906475,0.00359712230216,0.0,0.0,0.0,0.0179856115108,0.00359712230216,0.00719424460432,0.0,0.0179856115108,0.0,0.0143884892086,0.0,0.00359712230216,0.0431654676259,0.0,0.00719424460432,0.0,0.0,0.0,0.0323741007194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burnin it down,jason aldean,4.82233502538,0.365482233503,0.0,0.0,0.0203045685279,0.0253807106599,0.0304568527919,0.0,0.0,0.0152284263959,0.0,0.0203045685279,0.0152284263959,0.0,0.0304568527919,0.0304568527919,0.0355329949239,0.0152284263959,0.0304568527919,0.0,0.00507614213198,0.0,0.00507614213198,0.0,0.0,0.0,0.0,0.0152284263959,0.0,0.0,0.0,0.0304568527919,0.0,0.0
play it again,luke bryan,4.671875,0.515625,0.0,0.0,0.0,0.0364583333333,0.015625,0.00520833333333,0.015625,0.0,0.0,0.00520833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0104166666667,0.00520833333333,0.0,0.0,0.00520833333333,0.00520833333333,0.0,0.0,0.0,0.00520833333333
2 on,tinashe featuring schoolboy q,4.32686084142,0.404530744337,0.0,0.0,0.00970873786408,0.00970873786408,0.00323624595469,0.00323624595469,0.0,0.00323624595469,0.0,0.0582524271845,0.0906148867314,0.0226537216828,0.00323624595469,0.0226537216828,0.00323624595469,0.0194174757282,0.00323624595469,0.0,0.00323624595469,0.0,0.00323624595469,0.00323624595469,0.00323624595469,0.00970873786408,0.0,0.0,0.00970873786408,0.0,0.0,0.0,0.0,0.00970873786408
dirt,florida georgia line,4.72463768116,0.405797101449,0.0,0.0,0.0,0.0,0.0193236714976,0.0,0.0,0.0048309178744,0.0,0.0,0.0193236714976,0.0,0.0,0.0,0.0,0.0144927536232,0.0193236714976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144927536232,0.0,0.0,0.0,0.0
love runs out,onerepublic,4.39215686275,0.309803921569,0.0,0.0,0.0196078431373,0.00392156862745,0.0,0.0156862745098,0.00392156862745,0.0,0.0,0.0862745098039,0.0,0.0117647058824,0.0,0.0117647058824,0.0,0.0,0.0,0.0117647058824,0.0078431372549,0.0,0.0156862745098,0.0117647058824,0.00392156862745,0.0117647058824,0.0,0.00392156862745,0.0,0.0,0.0,0.00392156862745,0.0,0.0
bottoms up,brantley gilbert,4.42692307692,0.380769230769,0.0,0.0,0.0,0.0461538461538,0.0153846153846,0.00769230769231,0.0,0.0,0.0,0.0,0.0538461538462,0.0,0.0,0.0,0.0307692307692,0.0192307692308,0.0153846153846,0.0230769230769,0.0,0.0,0.00384615384615,0.00384615384615,0.0,0.0,0.0,0.0,0.00384615384615,0.00384615384615,0.00384615384615,0.00769230769231,0.0,0.0
shower,becky g,5.19523809524,0.438095238095,0.0,0.0,0.0333333333333,0.0238095238095,0.0,0.0190476190476,0.0,0.0285714285714,0.0142857142857,0.0,0.00952380952381,0.0,0.0190476190476,0.00952380952381,0.0,0.0047619047619,0.0,0.0,0.0047619047619,0.0,0.00952380952381,0.0,0.0,0.00952380952381,0.0,0.0047619047619,0.00952380952381,0.00952380952381,0.0,0.0047619047619,0.0142857142857,0.0
me and my broken heart,rixton,4.8125,0.291666666667,0.0,0.0,0.0729166666667,0.0104166666667,0.0,0.00520833333333,0.00520833333333,0.0,0.0104166666667,0.0520833333333,0.0,0.0,0.0,0.0,0.0,0.00520833333333,0.0,0.0104166666667,0.0,0.0,0.0,0.0,0.0104166666667,0.0,0.0,0.00520833333333,0.0,0.00520833333333,0.0,0.0,0.0,0.0
animals,martin garrix,8.85714285714,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lifestyle,rich gang featuring young thug and rich homie quan,4.87087912088,0.527472527473,0.0,0.0,0.0357142857143,0.043956043956,0.00549450549451,0.0192307692308,0.0,0.00274725274725,0.00549450549451,0.0,0.00824175824176,0.00274725274725,0.00274725274725,0.0,0.0,0.00274725274725,0.00274725274725,0.0,0.00549450549451,0.0,0.00274725274725,0.010989010989,0.0,0.00824175824176,0.00824175824176,0.0,0.0192307692308,0.00274725274725,0.00274725274725,0.0,0.00274725274725,0.00549450549451
american kids,kenny chesney,4.97005988024,0.646706586826,0.0,0.0,0.0,0.0059880239521,0.0,0.0059880239521,0.0,0.0,0.0,0.0,0.0059880239521,0.0,0.0239520958084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059880239521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059880239521,0.0059880239521,0.0059880239521
sweater weather,the neighbourhood,4.89349112426,0.556213017751,0.0,0.0,0.0,0.0,0.0118343195266,0.0,0.0,0.00591715976331,0.00591715976331,0.0295857988166,0.0,0.0,0.0,0.0355029585799,0.0,0.0,0.0118343195266,0.00591715976331,0.00591715976331,0.0,0.0177514792899,0.0,0.0355029585799,0.0,0.0,0.00591715976331,0.0,0.0,0.0,0.0,0.00591715976331,0.0
leave the night on,sam hunt,4.79166666667,0.453703703704,0.0,0.0,0.00462962962963,0.0324074074074,0.0138888888889,0.0324074074074,0.0,0.00462962962963,0.0277777777778,0.0,0.0,0.0231481481481,0.0185185185185,0.00462962962963,0.0,0.0,0.0138888888889,0.00462962962963,0.0,0.00462962962963,0.0,0.0,0.00462962962963,0.00462962962963,0.0,0.00462962962963,0.00462962962963,0.0,0.0,0.0138888888889,0.00462962962963,0.0
new flame,chris brown featuring usher and rick ross,4.56611570248,0.446280991736,0.0,0.0,0.0165289256198,0.00413223140496,0.0247933884298,0.0123966942149,0.00413223140496,0.0165289256198,0.0165289256198,0.0371900826446,0.0165289256198,0.00413223140496,0.0743801652893,0.0330578512397,0.0123966942149,0.00826446280992,0.0247933884298,0.00413223140496,0.0,0.00826446280992,0.0206611570248,0.0,0.0165289256198,0.0165289256198,0.0123966942149,0.0,0.0,0.0,0.00413223140496,0.0123966942149,0.0,0.00413223140496
love never felt so good,michael jackson and justin timberlake,4.16564417178,0.21472392638,0.0,0.0,0.0,0.0368098159509,0.0184049079755,0.0368098159509,0.0184049079755,0.0,0.0,0.0920245398773,0.0,0.0,0.0736196319018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00613496932515,0.0184049079755,0.0,0.0368098159509,0.0184049079755,0.0,0.0,0.0184049079755,0.0613496932515,0.0,0.0184049079755,0.0
drunk on a plane,dierks bentley,5.14285714286,0.504464285714,0.0,0.0,0.0535714285714,0.0178571428571,0.0,0.03125,0.0,0.0133928571429,0.0,0.0,0.00446428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00892857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133928571429,0.0133928571429,0.00446428571429,0.00446428571429
birthday,katy perry,5.1935483871,0.376344086022,0.0,0.0,0.010752688172,0.0645161290323,0.0161290322581,0.010752688172,0.0,0.0322580645161,0.00537634408602,0.0,0.0161290322581,0.0,0.0,0.0161290322581,0.010752688172,0.0537634408602,0.010752688172,0.0,0.010752688172,0.0322580645161,0.0,0.0,0.0,0.0,0.00537634408602,0.0,0.0,0.0161290322581,0.00537634408602,0.010752688172,0.0,0.0
bartender,lady antebellum,4.755,0.52,0.0,0.0,0.035,0.0,0.02,0.005,0.0,0.0,0.015,0.0,0.015,0.02,0.0,0.015,0.01,0.0,0.015,0.0,0.0,0.0,0.005,0.0,0.01,0.0,0.005,0.0,0.01,0.005,0.0,0.0,0.0,0.005
la la la,naughty boy featuring sam smith,2.94145199063,0.145199063232,0.0,0.0,0.0117096018735,0.00936768149883,0.311475409836,0.0,0.0,0.0,0.00702576112412,0.00234192037471,0.0,0.016393442623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117096018735,0.0,0.0,0.0140515222482,0.00234192037471,0.0,0.0,0.00234192037471,0.0,0.0,0.0,0.0187353629977
blurred lines,robin thicke featuring ti and pharrell,4.46518987342,0.455696202532,0.0,0.0,0.0284810126582,0.0126582278481,0.0126582278481,0.00632911392405,0.0,0.0569620253165,0.0158227848101,0.0,0.0443037974684,0.00949367088608,0.00632911392405,0.0189873417722,0.0284810126582,0.00316455696203,0.0126582278481,0.0,0.0569620253165,0.0158227848101,0.00316455696203,0.0,0.00632911392405,0.0158227848101,0.00632911392405,0.00316455696203,0.00316455696203,0.0,0.0,0.0,0.00632911392405,0.00949367088608
do what u want,lady gaga featuring r kelly,4.54978354978,0.450216450216,0.0,0.0,0.017316017316,0.004329004329,0.004329004329,0.004329004329,0.0,0.004329004329,0.025974025974,0.004329004329,0.0,0.004329004329,0.0,0.012987012987,0.00865800865801,0.004329004329,0.004329004329,0.00865800865801,0.190476190476,0.00865800865801,0.017316017316,0.0,0.0,0.025974025974,0.0,0.004329004329,0.0,0.0,0.0,0.0,0.004329004329,0.0
cant remember to forget you,shakira featuring rihanna,5.46994535519,0.420765027322,0.0,0.0,0.00546448087432,0.00546448087432,0.0,0.00546448087432,0.0109289617486,0.0,0.0,0.0,0.0,0.0437158469945,0.0,0.016393442623,0.0,0.016393442623,0.0,0.00546448087432,0.0,0.0,0.0,0.0109289617486,0.0,0.0437158469945,0.0,0.00546448087432,0.0,0.0,0.0109289617486,0.0,0.0,0.016393442623
amnesia,5 seconds of summer,5.05309734513,0.495575221239,0.0,0.0,0.0309734513274,0.0398230088496,0.0,0.0,0.0,0.00442477876106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00442477876106,0.0,0.00884955752212,0.00442477876106,0.00442477876106,0.00442477876106,0.0,0.0,0.00442477876106,0.0,0.0,0.0265486725664,0.00884955752212,0.0,0.0176991150442
no mediocre,ti featuring iggy azalea,4.78571428571,0.487244897959,0.0,0.0,0.0102040816327,0.00255102040816,0.00765306122449,0.00510204081633,0.0,0.0,0.0484693877551,0.0,0.0102040816327,0.00765306122449,0.00255102040816,0.0,0.00255102040816,0.0,0.00765306122449,0.00255102040816,0.0484693877551,0.0,0.0,0.00255102040816,0.00255102040816,0.0,0.0,0.00510204081633,0.0280612244898,0.00255102040816,0.00255102040816,0.0,0.00255102040816,0.0
come with me now,kongos,4.46428571429,0.380952380952,0.0,0.0,0.0654761904762,0.0,0.0535714285714,0.0,0.0,0.00595238095238,0.0119047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535714285714,0.0238095238095,0.0,0.0119047619048,0.0,0.0,0.0357142857143,0.0
believe me,lil wayne featuring drake,4.55405405405,0.507722007722,0.0,0.0,0.034749034749,0.027027027027,0.003861003861,0.0173745173745,0.0,0.019305019305,0.019305019305,0.0250965250965,0.0173745173745,0.0,0.0019305019305,0.0,0.0,0.0,0.003861003861,0.015444015444,0.0,0.0,0.0,0.00965250965251,0.0289575289575,0.0019305019305,0.0,0.0135135135135,0.00579150579151,0.0019305019305,0.0019305019305,0.0019305019305,0.0019305019305,0.0
beachin,jake owen,5.48299319728,0.585034013605,0.0,0.0,0.0,0.00680272108844,0.0,0.0136054421769,0.0,0.0,0.00680272108844,0.0,0.0136054421769,0.0,0.00680272108844,0.0,0.0,0.0,0.0,0.0136054421769,0.00680272108844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
white walls,macklemore  ryan lewis featuring schoolboy q and hollis,4.82162162162,0.618918918919,0.0,0.0,0.0351351351351,0.0297297297297,0.00540540540541,0.0297297297297,0.0,0.00540540540541,0.00540540540541,0.0027027027027,0.0,0.0027027027027,0.0,0.0,0.0027027027027,0.0,0.00540540540541,0.0,0.0027027027027,0.0,0.0,0.00810810810811,0.00540540540541,0.0027027027027,0.0,0.0,0.0,0.0108108108108,0.0162162162162,0.0,0.0,0.0
she looks so perfect,5 seconds of summer,4.63583815029,0.421965317919,0.0,0.0,0.0462427745665,0.0,0.00578034682081,0.0231213872832,0.0,0.0462427745665,0.0115606936416,0.0,0.0115606936416,0.0,0.0,0.00578034682081,0.0,0.0,0.00578034682081,0.0,0.00578034682081,0.0,0.0115606936416,0.0,0.0,0.0,0.0,0.00578034682081,0.0,0.0,0.0,0.0,0.0,0.0
stay the night,zedd featuring hayley williams,3.88888888889,0.246913580247,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.148148148148,0.0246913580247,0.0308641975309,0.0,0.0,0.00617283950617,0.0,0.00617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00617283950617,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
partition,beyonce,4.66909090909,0.552727272727,0.0,0.0,0.00363636363636,0.0909090909091,0.0327272727273,0.0109090909091,0.0109090909091,0.0,0.00363636363636,0.0,0.0181818181818,0.00363636363636,0.0109090909091,0.0,0.0836363636364,0.0109090909091,0.0218181818182,0.0,0.00727272727273,0.0,0.00363636363636,0.00363636363636,0.00363636363636,0.0,0.0109090909091,0.00363636363636,0.0145454545455,0.00363636363636,0.00363636363636,0.0109090909091,0.0145454545455,0.00363636363636
studio,schoolboy q featuring bj the chicago kid,4.88524590164,0.47131147541,0.0,0.0,0.0327868852459,0.00409836065574,0.00409836065574,0.00409836065574,0.0,0.00409836065574,0.0,0.0,0.0532786885246,0.0,0.0327868852459,0.0,0.0573770491803,0.00409836065574,0.00409836065574,0.0,0.0,0.0,0.0122950819672,0.016393442623,0.0,0.0,0.0,0.0,0.0122950819672,0.0,0.00409836065574,0.0,0.0,0.00409836065574
0 to 100  the catch up,drake,4.57341269841,0.551587301587,0.0,0.0,0.0277777777778,0.0119047619048,0.00396825396825,0.0119047619048,0.00793650793651,0.00595238095238,0.00992063492063,0.00198412698413,0.00396825396825,0.00992063492063,0.0,0.0,0.0,0.00992063492063,0.00396825396825,0.00396825396825,0.00198412698413,0.00396825396825,0.00793650793651,0.00595238095238,0.00595238095238,0.00198412698413,0.00396825396825,0.00198412698413,0.0138888888889,0.0,0.00198412698413,0.0,0.0,0.00595238095238
i dont dance,lee brice,4.96153846154,0.432692307692,0.0,0.0,0.0,0.0,0.0,0.0288461538462,0.0,0.0,0.115384615385,0.0,0.0,0.0,0.0,0.0,0.0192307692308,0.0,0.0,0.0192307692308,0.0,0.0,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.0384615384615,0.0,0.0288461538462,0.0,0.0,0.00961538461538
somethin bad,miranda lambert and carrie underwood,4.9128440367,0.362385321101,0.0,0.0,0.0045871559633,0.0045871559633,0.0045871559633,0.045871559633,0.119266055046,0.0137614678899,0.0137614678899,0.0,0.0045871559633,0.0,0.0,0.0,0.00917431192661,0.0045871559633,0.0,0.0137614678899,0.0,0.0,0.0,0.0,0.0,0.0,0.0045871559633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adore you,miley cyrus,4.41666666667,0.489583333333,0.0,0.0,0.03125,0.0104166666667,0.0,0.0,0.0208333333333,0.0833333333333,0.0,0.09375,0.0,0.0,0.0208333333333,0.0,0.0,0.0,0.0,0.0104166666667,0.0,0.0104166666667,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0
uptown funk,mark ronson featuring bruno mars,4.8115942029,0.35652173913,0.0,0.0,0.0202898550725,0.0,0.00579710144928,0.00579710144928,0.00289855072464,0.00579710144928,0.0376811594203,0.0,0.00289855072464,0.0,0.0,0.0,0.0202898550725,0.00579710144928,0.00579710144928,0.0,0.0,0.0,0.0173913043478,0.00289855072464,0.00289855072464,0.0,0.0202898550725,0.0173913043478,0.0,0.0,0.0,0.0,0.00289855072464,0.0
thinking out loud,ed sheeran,4.75,0.522727272727,0.0,0.0,0.0227272727273,0.00568181818182,0.00568181818182,0.0,0.0113636363636,0.00568181818182,0.0170454545455,0.0568181818182,0.0,0.0,0.0227272727273,0.0,0.0,0.0,0.00568181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.00568181818182,0.0,0.0,0.0,0.0,0.00568181818182,0.0284090909091,0.0170454545455,0.0170454545455
see you again,wiz khalifa featuring charlie puth,4.88209606987,0.524017467249,0.0,0.0,0.00873362445415,0.0,0.0,0.00873362445415,0.0305676855895,0.00873362445415,0.0,0.00873362445415,0.00873362445415,0.00873362445415,0.0,0.00873362445415,0.0,0.0,0.0,0.0218340611354,0.0,0.0,0.0,0.0786026200873,0.0,0.0,0.00873362445415,0.0,0.0,0.0,0.0174672489083,0.00436681222707,0.00436681222707,0.0262008733624
trap queen,fetty wap,4.58125,0.465625,0.0,0.0,0.021875,0.00625,0.00625,0.01875,0.0,0.00625,0.0,0.0125,0.025,0.015625,0.046875,0.00625,0.0,0.0,0.00625,0.0,0.003125,0.0,0.003125,0.003125,0.0,0.003125,0.0,0.0,0.009375,0.0,0.00625,0.01875,0.0,0.0
sugar,maroon 5,4.56106870229,0.31679389313,0.0,0.0,0.0419847328244,0.0,0.0267175572519,0.0190839694656,0.00381679389313,0.0,0.0343511450382,0.030534351145,0.00763358778626,0.0,0.0114503816794,0.00381679389313,0.00381679389313,0.0190839694656,0.0267175572519,0.0152671755725,0.00763358778626,0.0114503816794,0.0267175572519,0.0,0.0152671755725,0.0,0.0,0.0,0.00381679389313,0.0,0.0,0.0190839694656,0.0,0.00381679389313
shut up and dance,walk the moon,4.60989010989,0.307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.120879120879,0.0164835164835,0.043956043956,0.0,0.010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274725274725,0.0,0.00549450549451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blank space,taylor swift,4.74267100977,0.498371335505,0.0,0.0,0.0293159609121,0.0130293159609,0.0195439739414,0.0293159609121,0.00977198697068,0.0130293159609,0.00651465798046,0.0293159609121,0.00325732899023,0.00977198697068,0.0130293159609,0.00325732899023,0.00325732899023,0.00651465798046,0.0,0.0,0.0130293159609,0.00325732899023,0.0130293159609,0.00651465798046,0.00325732899023,0.0,0.0195439739414,0.0130293159609,0.00325732899023,0.00325732899023,0.0,0.0,0.00977198697068,0.00977198697068
